,gene,lr,p,ddf,p_corrected
205,ACTG1,1.0038145302919474,0.31638926026895764,1.0,0.7072909175260688
206,ACTG2,0.09341796574744876,0.7598760754240211,1.0,0.9298414031469457
207,ACTL10,0.8108908069186782,0.3678570143733566,1.0,0.7436721050667151
208,ACTL6A,3.5040619001035793,0.06121850695045324,1.0,0.39095781388220524
209,ACTL6B,0.0014195305413977621,0.9699454871734383,1.0,0.991205481211782
210,ACTL7A,0.35310973226023634,0.5523580428918724,1.0,0.8506266099355164
211,ACTL7B,0.7844282287808255,0.3757902422629401,1.0,0.7497282642212347
212,ACTL8,0.15493623111956367,0.6938620569426359,1.0,0.9083860066266058
213,ACTL9,0.4479318931562375,0.5033187049683627,1.0,0.824727468993305
214,ACTMAP,0.4700000823725077,0.4929871306501443,1.0,0.8181234436152693
215,ACTN1,1.0270939207691754,0.31084220075479685,1.0,0.7036518859204581
216,ACTN2,0.662955200200031,0.41551858110803896,1.0,0.7738543612650375
217,ACTN4,0.4358302956525222,0.5091418906735927,1.0,0.8284534937110171
218,ACTR10,0.2601870117850922,0.6099917043243415,1.0,0.8763368415868434
219,ACTR1A,0.2255888065928957,0.6348141297593206,1.0,0.8862572811417803
220,ACTR1B,1.3792997983116493,0.240220453148949,1.0,0.644333442270311
221,ACTR2,0.8024207202754496,0.37037059806674777,1.0,0.7457660092220212
222,ACTR3,0.3795641559343039,0.5378365850364739,1.0,0.8437302545141901
223,ACTR3B,0.8509120503620125,0.35629445115116753,1.0,0.7351195962866046
224,ACTR3C,5.154264236861309,0.023189358397019348,1.0,0.2658437628024891
225,ACTR5,0.11014136798189611,0.7399832477611414,1.0,0.9258237894363139
226,ACTR6,2.3855651118360583,0.12246060126878157,1.0,0.5110176449383785
227,ACTR8,2.3342450688217014,0.12655633166253638,1.0,0.5178021996542923
228,ACTRT1,6.187227266152377,0.012867564315695062,1.0,0.20720734219035178
229,ACTRT2,0.11423011565057095,0.7353786661690607,1.0,0.9243485104432896
230,ACTRT3,2.132027831177993,0.14424981239554782,1.0,0.5413947868172214
231,ACVR1,0.0005136780864631874,0.981917919388091,1.0,0.9947078177749787
232,ACVR1B,0.049163990689976345,0.8245244297229539,1.0,0.9515014667048609
233,ACVR1C,0.5788093012315585,0.4467794156394391,1.0,0.7928371308151407
234,ACVR2A,5.319262322309669,0.02109093816776134,1.0,0.25710967315683403
235,ACVR2B,2.5514901199235283,0.1101902846492611,1.0,0.48960409335275695
236,ACVRL1,0.29587607685562034,0.5864793757588401,1.0,0.8656578886749557
237,ACY1,6.14183315776836,0.013202037972577508,1.0,0.21106669325996896
238,ACY3,0.20580910433181998,0.6500722054717327,1.0,0.8928206006783433
239,ACYP1,0.9754768662596689,0.32331805208478764,1.0,0.7120280845337942
240,ACYP2,0.09494905245924201,0.7579772958430616,1.0,0.9292627929579345
241,ADA,1.2051687793039036,0.2722910478549677,1.0,0.6719773832459196
242,ADA2,0.7275753303122201,0.3936702490713303,1.0,0.7587130327843732
243,ADAD1,3.320370873356069,0.06842639124279114,1.0,0.4100908501446982
244,ADAD2,0.027009561910745106,0.869458880896385,1.0,0.9645706486906067
245,ADAL,0.09882154800357057,0.7532484318227204,1.0,0.929034007197569
246,ADAM10,0.426556413397293,0.5136835195093802,1.0,0.8312881262242484
247,ADAM11,1.4418410419029897,0.2298416520726622,1.0,0.6344708400121822
