,gene,lr,p,ddf,p_corrected
74,ABHD1,0.4286277856808738,0.5126630421483631,1.0,0.8206229549454853
75,ABHD10,0.00024603660654065607,0.987485251761575,1.0,0.9960849891691147
76,ABHD11,15.97493144215673,6.418682638752705e-05,1.0,0.013292643929789032
77,ABHD12,2.9859889471692895,0.08398796773773223,1.0,0.4106413893762843
78,ABHD12B,2.3338994873481624,0.1265844225858166,1.0,0.4868359569494181
79,ABHD13,0.09223332364013004,0.761356917565471,1.0,0.9315585807805055
80,ABHD14A,2.026104750279046,0.15461644761762036,1.0,0.5234708633726514
81,ABHD14B,0.5873773735113446,0.4434350678092378,1.0,0.7785978289969903
82,ABHD15,0.5825790297703861,0.44530319547324526,1.0,0.78007690286894
83,ABHD16A,3.240495992149363,0.07183888694516624,1.0,0.3897745658437027
84,ABHD16B,0.1716634985125438,0.6786376158774948,1.0,0.8978900151880662
85,ABHD17A,6.20035797995115,0.012772447744833496,1.0,0.18883218496860207
86,ABHD17B,0.1476526073038258,0.7007887800552385,1.0,0.9058927920937523
87,ABHD17C,0.9804651622043821,0.3220839920893544,1.0,0.6959404635479886
88,ABHD18,0.6283497294566587,0.42796129082740453,1.0,0.7690602212519816
89,ABHD2,0.7055135783277819,0.40093723062364595,1.0,0.7503879862764959
90,ABHD3,0.44078264967879477,0.5067449454152055,1.0,0.8177540897029882
91,ABHD4,0.0028064399696177134,0.9577511549617038,1.0,0.9889984650102591
92,ABHD5,4.832289508288113,0.02793151493295431,1.0,0.2636195883447835
93,ABHD6,0.10090464698942014,0.750746711369258,1.0,0.9272152407086904
94,ABHD8,0.00031104752792998624,0.9859288068448754,1.0,0.9958820354983683
95,ABI1,0.014770182621305139,0.9032691632049323,1.0,0.9753071433092846
96,ABI2,2.067621140565052,0.15045604243512012,1.0,0.5178694506371698
97,ABI3,2.0767421489117623,0.14955908572451534,1.0,0.5171126609888601
98,ABI3BP,4.679070549756943,0.030532263758533486,1.0,0.27180921257265095
99,ABITRAM,0.19501583447777193,0.6587743617440132,1.0,0.8897244427036283
100,ABL1,0.9189508205124639,0.33775060340689667,1.0,0.7079433002268294
101,ABL2,0.3410136437619258,0.5592447111109667,1.0,0.8442250264622647
102,ABLIM1,0.6319101699214116,0.4266555155981048,1.0,0.7679040496549233
103,ABLIM2,1.4003471162673122,0.23666546071832348,1.0,0.6183759978312103
104,ABLIM3,0.0022589522538964957,0.9620920670763107,1.0,0.9905109644450835
105,ABR,0.4474632480598757,0.5035420855936061,1.0,0.8161707812542889
106,ABRA,0.7732174884545202,0.37922353330175806,1.0,0.7371421573619403
107,ABRACL,0.02591512989260991,0.8721077597266234,1.0,0.9673318978008294
108,ABRAXAS1,0.6480719013943599,0.4208028696928616,1.0,0.7639064865401802
109,ABRAXAS2,2.0458472863965653,0.1526219897130224,1.0,0.5213267427673435
110,ABT1,0.0007727404240540636,0.9778230944165371,1.0,0.9940051979473128
111,ABTB1,2.9610714168716186,0.08529140658802849,1.0,0.41233440589923653
112,ABTB2,0.5839558597485848,0.4447659141944783,1.0,0.7795769050097096
113,ABTB3,0.05400587633607756,0.8162338381925066,1.0,0.9518517828334937
114,ACAA1,0.1477442535681348,0.7007004182475967,1.0,0.9058927920937523
115,ACAA2,0.130311220992553,0.7181095723719799,1.0,0.9126551752771482
116,ACACA,0.033732696396555184,0.8542765578206206,1.0,0.962738269463158
117,ACACB,0.4273819492771054,0.513276389942199,1.0,0.8210393843066791
118,ACAD10,4.808748590441155,0.0283156005242056,1.0,0.2643141651672491
119,ACAD11,0.7136602478587974,0.3982313697567249,1.0,0.7483317529909296
120,ACAD8,7.533768803595649,0.006055310328033616,1.0,0.1334716298790578
121,ACAD9,1.3964360731665693,0.23732120069841486,1.0,0.6184314290140039
122,ACADL,0.29535763488433986,0.5868075113124076,1.0,0.8577494701103557
123,ACADM,0.8400205810321495,0.3593908847020787,1.0,0.7243947098850183
124,ACADS,1.6281058141541962,0.2019652413566147,1.0,0.5799092194460674
125,ACADSB,1.5005836166433255,0.22058158480506823,1.0,0.600605110132742
126,ACADVL,0.05273754016775456,0.8183664279396925,1.0,0.9525476605925877
127,ACAN,0.004879055261199028,0.9443128634292033,1.0,0.9869332382231442
128,ACAP1,2.5588844112696734,0.10967595217397853,1.0,0.45863552670076485
129,ACAP2,0.32663089059587946,0.5676497088061362,1.0,0.8482122085608932
130,ACAP3,7.388156370927845,0.0065654750786010825,1.0,0.1387505646047971
131,ACAT1,0.07571244856808335,0.783194122094508,1.0,0.9398751643759307
132,ACAT2,0.23132142022245716,0.6305457417144014,1.0,0.8775856874499172
133,ACBD3,2.9458808509079972,0.08609674831926842,1.0,0.4144278615043704
134,ACBD4,0.11094183146587966,0.7390744114263035,1.0,0.9215791687672383
135,ACBD5,0.00011813714445452206,0.9913278906570794,1.0,0.9971297051155197
136,ACBD6,7.425191588457665,0.006431697678356609,1.0,0.1370634256896905
137,ACBD7,1.4285879138114979,0.2319950299799093,1.0,0.6124453205379687
138,ACCS,3.800650556290975,0.05123267362956099,1.0,0.3384100219790174
139,ACCSL,0.03826651797453451,0.8449089383226484,1.0,0.9598938336829942
140,ACD,0.2634439973571716,0.6077638939596385,1.0,0.8689311191636158
141,ACE,0.007441549050099638,0.9312562268392202,1.0,0.9842284947120075
142,ACE2,0.38039397426791766,0.5373924633961122,1.0,0.8341432606836987
143,ACER1,5.613627019474734,0.01782133815929524,1.0,0.21774439842962573
