,gene,lr,p,ddf,p_corrected
58,ABCC5,0.6569460614437048,0.417640173254182,1.0,0.8001152126914362
59,ABCC6,2.6256764091056084,0.10514768820706374,1.0,0.5111027093252744
60,ABCC8,1.0131750700384146,0.3141433902677126,1.0,0.7322200995508391
61,ABCC9,2.290127801096105,0.13019920194270487,1.0,0.5474144916429589
62,ABCD1,0.40787708347806984,0.5230489852815603,1.0,0.8517022540119286
63,ABCD2,1.5689617588482179,0.2103578555647964,1.0,0.6444991239650824
64,ABCD3,2.2956218933366017,0.1297392370087138,1.0,0.5469007836982704
65,ABCD4,1.67702567581523,0.19532013946922058,1.0,0.6291514092800127
66,ABCE1,4.056828223795264,0.04399305778103204,1.0,0.37593273055613435
67,ABCF1,0.011532820632965013,0.9144788172528663,1.0,0.9823044902325783
68,ABCF3,0.0018468932430550922,0.9657210672859016,1.0,0.9930133887304337
69,ABCG1,4.435918904748178,0.03519027173109899,1.0,0.3484213585605591
70,ABCG2,0.05373243783151338,0.8166913501716638,1.0,0.9584023533873146
71,ABCG4,2.837186403669648,0.09210536290288246,1.0,0.4898849206202644
72,ABCG5,0.06386707557749105,0.8004850852802576,1.0,0.955308418731151
73,ABCG8,0.5437519601489385,0.4608819385355173,1.0,0.8230529755657839
74,ABHD1,1.8548158988126033,0.1732243141291712,1.0,0.605401301931032
75,ABHD10,1.744855760558039,0.18652474405778824,1.0,0.6197555075976272
76,ABHD11,3.3297847330995864,0.06803577871913466,1.0,0.44207122181239994
77,ABHD12,0.9940583308966779,0.3187525017723525,1.0,0.7345559144478055
78,ABHD12B,1.5540108177510774,0.2125443109512695,1.0,0.6462727433204496
79,ABHD13,0.015697766915536704,0.9002933910861841,1.0,0.9785538097259168
80,ABHD14A,0.12318250806947617,0.7256081113022879,1.0,0.9300081868030408
81,ABHD14B,0.02788844857263939,0.867371347981425,1.0,0.9715773088135934
82,ABHD15,0.025211124230509085,0.8738421176862967,1.0,0.9722752245653365
83,ABHD16A,0.017788211041079194,0.8938988306028248,1.0,0.9773741118888751
84,ABHD16B,0.25252278723451127,0.6153042807019096,1.0,0.8890612720510311
85,ABHD17A,0.027852817509938177,0.8674553159054729,1.0,0.9715773088135934
86,ABHD17B,0.09998369092386383,0.7518492064502773,1.0,0.9375740075146263
87,ABHD17C,0.3352497267851504,0.5625840882401187,1.0,0.8705145622551272
88,ABHD18,1.5736477374371134,0.2096780636263935,1.0,0.6434125281161386
89,ABHD2,0.7596430916901227,0.3834402392652264,1.0,0.7777748873264634
90,ABHD3,1.6848215412180707,0.19428501308152396,1.0,0.6283221940650656
91,ABHD4,0.011736275566818222,0.913730679958116,1.0,0.9819620630762809
92,ABHD5,2.7644829973792184,0.09637781980802071,1.0,0.49793702802460205
93,ABHD6,0.02129728159388833,0.883972005237239,1.0,0.9750737899959881
94,ABHD8,7.31670947533803,0.006831638288753132,1.0,0.18992074291544322
95,ABI1,6.864491380125628,0.00879252705759001,1.0,0.20888723314310892
96,ABI2,0.9114557162870369,0.3397284691849243,1.0,0.7485437852238704
97,ABI3,0.07711825763954039,0.781241323074695,1.0,0.9473244211750634
98,ABI3BP,1.8761378529802641,0.1707737559684798,1.0,0.6017967142458696
99,ABITRAM,0.11634551051861308,0.7330323835572674,1.0,0.9320179177291024
100,ABL1,5.738333162078561,0.016598537240819156,1.0,0.2726565765761958
101,ABL2,0.6935174043112511,0.40497055173389407,1.0,0.7923884998847529
102,ABLIM1,0.766914343044391,0.3811733209201956,1.0,0.7764753531759493
103,ABLIM2,0.06387111049048144,0.8004789160657959,1.0,0.955308418731151
104,ABLIM3,0.26747281198777273,0.6050320914229781,1.0,0.8861609375136371
105,ABR,0.5652737096997953,0.4521431545114053,1.0,0.8183270572120792
106,ABRA,0.07183965858212105,0.7886768330571132,1.0,0.9497287685819295
107,ABRACL,3.0329044151728795,0.0815918419026259,1.0,0.47118106908008517
108,ABRAXAS1,0.5999013364153143,0.43861567318326633,1.0,0.8102814834667427
109,ABRAXAS2,4.942221189062138,0.026208336250199735,1.0,0.3172683964633579
110,ABT1,0.17473994745387245,0.6759331704868166,1.0,0.9111949508922272
111,ABTB1,0.6304280741480852,0.42719833697871934,1.0,0.8052071522479618
112,ABTB2,0.2917786181114934,0.5890829980579202,1.0,0.8796471727877613
113,ABTB3,0.8727149152668972,0.35020480026458245,1.0,0.7559537620743935
114,ACAA1,1.4130851779659679,0.23454491061599306,1.0,0.6673286564775341
115,ACAA2,0.013062884128430596,0.9090055511670908,1.0,0.9809372798282773
116,ACACA,0.01316372539463373,0.9086565349793813,1.0,0.9808973799445543
117,ACACB,0.31029875450121835,0.5774969155009662,1.0,0.8770546657348177
118,ACAD10,0.21704643632779153,0.6412996599460039,1.0,0.8986495301689447
119,ACAD11,1.3438837679791504,0.24635021749690522,1.0,0.6783391115676997
120,ACAD8,0.7097480578229352,0.3995274632763772,1.0,0.788255690811153
121,ACAD9,0.10131421256073736,0.7502581914438851,1.0,0.9373767015749821
122,ACADL,0.010732707511124318,0.9174877547492976,1.0,0.9834170024124331
123,ACADM,0.5599922566661917,0.4542633624901451,1.0,0.8193670737238692
124,ACADS,0.040026290763535144,0.8414291858483836,1.0,0.9657086149867111
125,ACADSB,0.3184663961703791,0.572530745500011,1.0,0.8750981685088378
