,gene,lr,p,ddf,p_corrected
5194,FBXO36,0.12211348858954807,0.7267534499053925,1.0,0.9766887262693325
5195,FBXO38,1.116298877825784,0.2907167993255545,1.0,0.869933424456729
5196,FBXO39,0.27266925671756326,0.601546806834673,1.0,0.957336129901307
5197,FBXO4,1.7400710985809837,0.18712981833391962,1.0,0.811727438158255
5198,FBXO40,0.03643114603846698,0.8486278773417265,1.0,0.9922005285421773
5199,FBXO41,1.288564292660567,0.25631270188515154,1.0,0.8479166647511117
5200,FBXO42,1.792551522945132,0.18061559413281675,1.0,0.8055645778814922
5201,FBXO43,4.337041006319623,0.037291680256104714,1.0,0.6230439262300422
5202,FBXO44,0.03024748184884629,0.8619298811205021,1.0,0.9936546820348334
5203,FBXO45,0.6316852705519977,0.42673781868933036,1.0,0.9157637878931475
5204,FBXO46,0.18571178078968842,0.6665098911280882,1.0,0.9661843692813976
5205,FBXO47,5.944330903553691,0.014764694870739175,1.0,0.5119903217963667
5206,FBXO48,0.033431486812105504,0.8549213709027295,1.0,0.9925337775491011
5207,FBXO5,3.962320564030506,0.046529517797143934,1.0,0.6451760836664383
5208,FBXO6,0.07741194719551459,0.7808357872934348,1.0,0.9835088029782867
5209,FBXO7,1.470182933037222,0.22531683320988283,1.0,0.8345417703069116
5210,FBXO8,0.3562197237313285,0.5506132369518071,1.0,0.9509732299403916
5211,FBXO9,0.00530521984205734,0.941935875068487,1.0,0.9962607191557915
5212,FBXW10,0.35632454155734195,0.5505546108823927,1.0,0.9509732299403916
5213,FBXW10B,0.31629241175187417,0.5738443355609711,1.0,0.9526787217694157
5214,FBXW11,1.3255117078720104,0.24960526189445914,1.0,0.8448393296239232
5215,FBXW12,1.374470063995659,0.24104534714963155,1.0,0.8420219218540773
5216,FBXW2,5.105371617931269,0.023851869018072836,1.0,0.5694667287780792
5217,FBXW4,3.9414951135233878,0.04710889114766646,1.0,0.6452374761619333
5218,FBXW5,0.2730239499067011,0.6013104567404539,1.0,0.9572212625902833
5219,FBXW7,3.069153764963403,0.07979099695995126,1.0,0.6986103498435883
5220,FBXW8,0.32564256113255396,0.5682362417642058,1.0,0.9523447745863686
5221,FBXW9,0.006580438507398867,0.9353465983054265,1.0,0.9962607191557915
5222,FCAMR,0.7086038291815839,0.3999076967448477,1.0,0.9077955054340477
5223,FCAR,1.5761743999246391,0.20931260199551088,1.0,0.8250967281786189
5224,FCER1A,0.023878599279896662,0.8771942098082877,1.0,0.9941348314785622
5225,FCER1G,2.4469128050088784,0.11775626230604096,1.0,0.7527024808946662
5226,FCER2,0.3222152842829473,0.570279371848113,1.0,0.9525628076741357
5227,FCF1,0.40521883766928113,0.5244062648505317,1.0,0.9466151873880015
5228,FCGR1A,0.737013358800823,0.3906192886684223,1.0,0.9040470351584123
5229,FCGR2A,0.8362845928811566,0.36046154567613764,1.0,0.8928180303018647
5230,FCGR2B,0.0007290218452453701,0.9784594113749981,1.0,0.9977370371133018
5231,FCGR3A,0.3832083832553508,0.5358911459519786,1.0,0.949413201537721
5232,FCGR3B,0.016758127050024996,0.8969990663032494,1.0,0.9956648282946907
5233,FCGRT,3.0733157138008664,0.07958699219961834,1.0,0.6986103498435883
5234,FCHO1,0.05126719040003991,0.8208727578727444,1.0,0.9876631962618241
5235,FCHO2,3.623988934643421,0.05695216734587036,1.0,0.6639261115002496
5236,FCHSD1,2.3666191982479177,0.1239552391170942,1.0,0.7577431374804049
5237,FCHSD2,1.2685720719234723,0.2600347292305107,1.0,0.8487813590771883
5238,FCMR,1.009301577505994,0.31507021756883574,1.0,0.8796444867840878
5239,FCN1,1.8244745535835136,0.17678158026505225,1.0,0.8022829026774898
5240,FCN2,3.532760445832764,0.060167537412874006,1.0,0.6645552677214178
5241,FCN3,0.07521257479174892,0.7838931893211294,1.0,0.9840254350375668
5242,FCRL1,4.090439626793113,0.04312642346083232,1.0,0.6370230808960171
5243,FCRL2,5.404890014546936,0.020080413842785652,1.0,0.5443412032572488
5244,FCRL3,0.8311484837565786,0.3619406430793233,1.0,0.8934664086093709
